reviewId,review,score,gender,location,date
gen_7e4e12ee,"Spotify is really pushing me to upgrade to premium, but it's expensive and even more frustrating is that it claims you can try it free for 3 months, which isn't actually the case",3,male,"Montreal, Canada",2017-09-25
gen_9c019de0,I've had a pleasant experience and enjoyed the variety of music available,3,male,"San Antonio, United States",2017-07-19
gen_44308e60,The DJ feature could use some improvement to make it more user-friendly,3,male,"Johannesburg, South Africa",2017-03-13
gen_b44c5a25,The $15 monthly premium price tag might be out of my budget,3,female,"Canberra, Australia",2019-05-18
gen_3f98db86,Advertising on this platform is quite underwhelming,3,male,"Seattle, United States",2017-11-20
gen_33ae74d8,"I'm hesitant to commit to premium due to the financial commitment, but also because of its frequent bugs",3,male,"Rabat, Morocco",2016-12-25
gen_92aa3b42,My experience with the music selection has been enjoyable and satisfying,3,male,"Dallas, United States",2017-08-10
gen_ab8f761f,Here are the paraphrased comments:,3,male,"Rome, Italy",2015-01-19
gen_c7561799,"You've unnecessarily complicated the sign-in process by blocking VPNs, whereas your website still functions smoothly regardless of my connection",3,female,"Auckland, New Zealand",2019-12-05
gen_a927e76c,"While I appreciate the app's quality, the free experience falls short in some areas, specifically the inability to skip songs or choose my preferred tracks",3,male,"Dallas, United States",2017-08-05
gen_886c5a55,"I'm thoroughly impressed with this app, only occasionally interrupted by ads; its music podcast is also a standout feature - although, I do encounter issues every 3 songs and when using it on my TV",3,male,"Harare, Zimbabwe",2017-02-01
gen_a16acb33,Spotify's decision to remove basic features like shuffle and queue from the free tier seems excessive; I'd rather not be forced to pay for something that was once freely available,3,male,"New York, United States",2017-09-29
gen_a7617f5b,"It appears that UI updates are often made solely to justify the work of developers, rather than genuinely improve the app's functionality, which has been undermined by recent changes",3,male,"Riyadh, Saudi Arabia",2016-03-03
gen_cc49190c,Here are the paraphrased comments:,3,male,"Tijuana, Mexico",2017-12-22
gen_c52f13dd,"* Would it be possible to add a Spotify widget to the Android lock screen, as the current placement is quite inconvenient?",3,male,"Salvador, Brazil",2018-06-27
gen_e97efbf3,"* Every time a new song starts playing, I'm bombarded with 2-4 ads, which gets really annoying",3,male,"Dubai, United Arab Emirates",2016-02-23
gen_1c13f38b,"* There have been instances where I've clicked on a song to play, only for another one to start instead of the intended one",3,male,"Copenhagen, Denmark",2015-05-18
gen_ac7d8843,"* Without premium, you're limited to just 6 skips per hour and ads interrupt every 15 minutes between songs, making it frustrating when trying to listen to an album or playlist",3,female,"Auckland, New Zealand",2019-06-04
gen_516eedc6,"* Unfortunately, the latest update has been plagued with long, consecutive ads - it's been a real letdown",3,male,"San Diego, United States",2018-02-26
gen_97c9d4ff,"* I'm really looking forward to a Spotify widget on my Android lock screen, as the current placement is quite awkward",3,male,"Marrakesh, Morocco",2017-04-18
gen_d1db91c5,"* It gets really frustrating when I hear 2-4 ads every time a new song starts playing, making me want to switch to another music service",3,male,"Kumasi, Ghana",2017-05-13
gen_5d3d48e7,"* When you're trying to listen to an album or playlist, it's annoying when the app starts playing a different song instead of the one you selected",3,male,"Osaka, Japan",2016-01-16
gen_e5b26333,"* With the limited skips and frequent ads without premium, I'm finding myself relying on my friend's account just to get through my favorite songs",3,male,"Frankfurt, Germany",2014-11-25
gen_e6e6fed8,Here are the paraphrased comments:,3,male,"Philadelphia, United States",2017-11-06
gen_8246a658,* The constant ads are really annoying me,3,male,"Kampala, Uganda",2016-10-01
gen_b448e944,"* It's great, but they need to fix the PC crashes",3,male,"Riyadh, Saudi Arabia",2016-02-07
gen_85f02fdb,"* I'm thoroughly disappointed with this app's aggressive ad policy. Every song is followed by multiple irrelevant ads, and it's just too much",3,male,"Dar es Salaam, Tanzania",2017-02-01
gen_e0dd1e97,* This app has a knack for closing unexpectedly while running in the background,3,male,"Dar es Salaam, Tanzania",2017-02-01
gen_1850dfdd,* The search feature is completely useless and needs a serious overhaul,3,female,"Gold Coast, Australia",2019-04-07
gen_62781660,* There are too many ads cluttering up the app experience,3,female,"Sydney, Australia",2019-08-22
gen_c0eef730,* I'm not impressed with the app's performance - it keeps crashing on my PC,3,male,"Dallas, United States",2017-12-21
gen_03c7a4fc,"* Unfortunately, this app is plagued by excessive ads that ruin the listening experience",3,female,"Wellington, New Zealand",2019-08-26
gen_0cf1987e,* The constant crashes make it hard to enjoy music using this app,3,male,"Guadalajara, Mexico",2017-10-10
gen_3ae64efc,Here are the paraphrased comments:,3,male,"Santa Cruz, Bolivia",2018-05-08
gen_75b1f81a,"* I was listening to music one day, but then my account mysteriously disappeared the next day and I had to start over, which was really annoying",3,male,"Dallas, United States",2017-07-20
gen_a51b4ab2,* The ads in this app are getting out of hand,3,male,"Kumasi, Ghana",2017-01-26
gen_1129b159,* It's a decent music app if you're willing to pay for the premium version to get rid of the ads and access all the features,3,male,"Philadelphia, United States",2017-09-21
gen_1dda4e2b,* The volume levels on some songs within the music library can be quite inconsistent,3,male,"Rabat, Morocco",2017-03-06
gen_7704d70c,* There's just too many ads popping up everywhere,3,male,"La Paz, Bolivia",2018-05-25
gen_4e211725,Here are the paraphrased comments:,3,male,"Kumasi, Ghana",2016-11-30
gen_b5a0b315,The music playback is disrupted by frequent lagging and ads,3,male,"Bali, Indonesia",2016-01-26
gen_eb1f951a,"It's excellent in many ways, but they really need to fix the crashes on PC",3,male,"Rio de Janeiro, Brazil",2018-11-03
gen_ecb4f767,There are so many ads that I can't even enjoy the next song I select,3,female,"Perth, Australia",2019-03-17
gen_1db20612,"Generally speaking, it's a good app, but could you make the Android tablet interface look more like the web or Windows version?",3,female,"Arequipa, Peru",2019-02-20
gen_fd5e52a0,"The app's performance is quite poor, causing lagging and buffering issues when adding songs to playlists. It's a frustrating experience due to its optimization and UI problems",3,female,"Melbourne, Australia",2019-07-11
gen_748a0f34,Here are the paraphrased comments:,3,male,"San Jose, United States",2018-01-11
gen_8baf6696,"Need a premium upgrade, though",3,male,"Manila, Philippines",2016-04-04
gen_b4f47810,"As Lana Del Rey said, ""money is what makes us live"" - even Spotify agrees",3,female,"Canberra, Australia",2019-03-11
gen_868a453b,"Can we bring back that bike-related feature from before, please?",3,male,"Prague, Czech Republic",2015-07-29
gen_34e3dbb6,"There's an issue with video playback on my Honor X5B, and I can't get the videos to play",3,male,"Hamburg, Germany",2015-08-03
gen_29ab33e6,"I've been using Spotify for years now; it used to be great, but lately, it only plays a few seconds of each song I download - how do I resolve this?",3,male,"Rosario, Argentina",2018-05-07
gen_5648615d,"Unfortunately, some songs I own won't play in full length on Spotify anymore",3,male,"Rabat, Morocco",2017-06-22
gen_2d5e7cc0,Can't seem to get the videos playing smoothly on my Honor X5B with Spotify,3,female,"Valparaíso, Chile",2019-01-03
gen_666ea95b,Had to go back to basic Spotify due to issues; now some paid songs only play a short clip,3,male,"Jacksonville, United States",2017-07-26
gen_280326a6,Been experiencing playback problems with downloaded songs on Spotify - anyone know how to fix it?,3,male,"Abu Dhabi, United Arab Emirates",2016-08-27
gen_19c6de60,Here are the paraphrased comments:,3,male,"Lusaka, Zambia",2016-11-06
gen_ad37887b,"It's a great app overall, but there's one issue that really gets on my nerves - when I'm in the middle of listening to a playlist and switch back to Spotify after doing something else, it often starts from the beginning instead of picking up where I left off. Can you please fix this?",3,male,"Bali, Indonesia",2016-01-26
gen_eda4b097,"While I think the app is fine, I've been really annoyed by the constant ""choose songs to play again tomorrow"" prompt whenever I try to add new songs to a playlist. It's also frustrating that it keeps playing random tracks even after I've selected specific ones",3,male,"Tokyo, Japan",2016-05-12
gen_5ad10b07,"The app tends to freeze or shut down unexpectedly on both my computer and phone, which is quite inconvenient",3,male,"Lyon, France",2015-09-16
gen_fbc5f079,"Unfortunately, the app crashes frequently, but I was able to resolve the issue by uninstalling and reinstalling it, so fingers crossed it works for now",3,male,"Madrid, Spain",2015-08-06
gen_3c146f7c,"I really like the app, but one thing that's been driving me crazy lately is that non-premium users get bombarded with ads. Additionally, I'm not a fan of the new way you've designed the ""Create cover"" feature - it used to be much easier and more intuitive than it is now",3,female,"Sydney, Australia",2019-05-13
gen_6f3ba8e4,Here are the paraphrased comments:,3,male,"Hamburg, Germany",2015-01-30
gen_fe2df361,"* The app itself is decent, but that tiny ""X"" button is misplaced. It's annoying when you accidentally dismiss a song trying to add it as a favorite",3,female,"Canberra, Australia",2019-10-16
gen_5a6d4afc,* We need AI DJ functionality in India ASAP,3,male,"San Diego, United States",2018-02-27
gen_cb26b28e,"* Unfortunately, this app doesn't work without an internet connection",3,male,"Kumasi, Ghana",2017-05-21
gen_fcd12bc3,* This app has stability issues and crashes frequently,3,male,"São Paulo, Brazil",2018-06-16
gen_45193665,* The mobile version is basically useless unless you want to browse songs like on a computer. I usually stick with YouTube Music for specific playback anyway,3,female,"Queenstown, New Zealand",2019-03-14
gen_1e9ad6de,"* The fact that some tracks are geo-restricted in the EU is really disappointing, let alone the lack of offline functionality - Premium? Not on your life!",3,male,"San Antonio, United States",2017-07-19
gen_439b224d,Here are the paraphrased comments:,3,male,"Mombasa, Kenya",2017-04-08
gen_2e73a196,"I'm a big fan of Spotify, but it's frustrating when it doesn't stick with my chosen album",3,male,"Madrid, Spain",2015-08-06
gen_61569da7,"While there are some songs missing from the collection, overall, Spotify has a great selection",3,male,"Athens, Greece",2014-11-20
